age,bin,attri_mort,attri_mort_lower,attri_mort_upper
65,24,0.004332864,0.003593749,0.005049148
70,24,0.006195996,0.005134788,0.007225682
75,24,0.009142922,0.007569162,0.010672171
80,24,0.013681511,0.011308318,0.015993397
85,24,0.033779155,0.02791983,0.039487114
25,24.5,0.00030698,0.000255408,0.000356696
30,24.5,0.000376182,0.000312937,0.000437162
35,24.5,0.000489515,0.000407213,0.000568884
40,24.5,0.000665099,0.000553346,0.000772903
45,24.5,0.000951944,0.000791863,0.001106466
50,24.5,0.001395844,0.001160751,0.001622946
55,24.5,0.001898577,0.00157784,0.002208666
60,24.5,0.002963616,0.002461019,0.003449965
65,24.5,0.004411719,0.003659977,0.005139894
70,24.5,0.006320177,0.005238826,0.00736893
75,24.5,0.009333316,0.007728379,0.010892196
80,24.5,0.013958644,0.011539548,0.016314305
85,24.5,0.034352003,0.028398645,0.04014925
25,25,0.000310712,0.00025858,0.00036094
30,25,0.000377932,0.000314474,0.000439083
35,25,0.000489977,0.000407702,0.000569277
40,25,0.000666657,0.000554783,0.000774519
45,25,0.00095852,0.000797532,0.001113835
50,25,0.001410628,0.001173333,0.001639739
55,25,0.001918964,0.001595165,0.002231857
60,25,0.003009789,0.002499944,0.003502907
65,25,0.004484535,0.003721221,0.005223567
70,25,0.006440144,0.005339427,0.007507193
75,25,0.009513786,0.007879447,0.011100519
80,25,0.014238085,0.011772802,0.016637767
85,25,0.034983133,0.028925905,0.040879178
25,25.5,0.000301517,0.000250991,0.000350172
30,25.5,0.00036604,0.000304656,0.000425163
35,25.5,0.000471183,0.000392161,0.000547306
40,25.5,0.000642008,0.000534404,0.000745701
45,25.5,0.000931565,0.000775294,0.001082252
50,25.5,0.001381999,0.001149795,0.001606082
55,25.5,0.001885885,0.001568031,0.002192877
60,25.5,0.002988751,0.002483036,0.003477639
65,25.5,0.004474576,0.00371378,0.005210823
70,25.5,0.006445894,0.00534533,0.007512299
75,25.5,0.009577947,0.007934201,0.011173144
80,25.5,0.014417065,0.011923038,0.016843823
85,25.5,0.035518902,0.029374435,0.041497643
25,26,0.00030865,0.000256995,0.000358367
30,26,0.000372802,0.000310362,0.000432908
35,26,0.000479206,0.000398939,0.000556486
40,26,0.000652935,0.000543636,0.000758205
45,26,0.000946219,0.000787683,0.001099007
50,26,0.001401236,0.001166079,0.00162805
55,26,0.001907249,0.001586171,0.002217202
60,26,0.00302573,0.002514338,0.003519863
65,26,0.004529047,0.003759833,0.00527309
70,26,0.006529499,0.005415828,0.007608118
75,26,0.009690649,0.008029218,0.011302317
80,26,0.01460334,0.012079347,0.017058253
85,26,0.036156519,0.029907345,0.042234658
25,26.5,0.000298045,0.000248227,0.000345968
30,26.5,0.000360382,0.000300098,0.000418383
35,26.5,0.000460695,0.000383625,0.000534859
40,26.5,0.000627745,0.000522791,0.000728776
45,26.5,0.00091582,0.000762564,0.001063446
50,26.5,0.001361893,0.001133611,0.001581967
55,26.5,0.001854405,0.001542582,0.002155274
60,26.5,0.002965971,0.002465238,0.003449573
65,26.5,0.004470552,0.00371209,0.005203852
70,26.5,0.006446008,0.005347719,0.007509258
75,26.5,0.009603025,0.007958234,0.011197862
80,26.5,0.014584159,0.01206572,0.017032713
85,26.5,0.036363258,0.03008394,0.042468328
25,27,0.000300709,0.000250507,0.000348974
30,27,0.000360927,0.000300625,0.000418914
35,27,0.000460002,0.000383141,0.000533925
40,27,0.000628473,0.000523524,0.000729445
45,27,0.000920348,0.000766517,0.00106845
50,27,0.001372477,0.001142688,0.001593891
55,27,0.001881222,0.00156525,0.002185946
60,27,0.00299777,0.002492227,0.003485785
65,27,0.004511255,0.003746712,0.005250098
70,27,0.006521164,0.005411206,0.007595237
75,27,0.00970462,0.008044037,0.011314088
80,27,0.014721069,0.012181245,0.01718947
85,27,0.036611866,0.030295229,0.042750872
25,27.5,0.000308681,0.000257214,0.000358137
30,27.5,0.000367966,0.000306566,0.000426978
35,27.5,0.000468413,0.000390245,0.000543554
40,27.5,0.000639149,0.000532549,0.000741656
45,27.5,0.000932778,0.000777058,0.001082621
50,27.5,0.00139207,0.001159276,0.001616266
55,27.5,0.001914658,0.001593441,0.002224288
60,27.5,0.003043667,0.002530958,0.003538359
65,27.5,0.004577443,0.003802507,0.005325972
70,27.5,0.006615696,0.005490812,0.007703727
75,27.5,0.009830615,0.008150102,0.011458697
80,27.5,0.014933986,0.0123597,0.017434906
85,27.5,0.037342306,0.030905327,0.043595835
25,28,0.000316416,0.000263723,0.000367022
30,28,0.000377114,0.000314264,0.000437487
35,28,0.000483302,0.000402747,0.000560696
40,28,0.000660185,0.000550211,0.000765882
45,28,0.000957732,0.000798037,0.001111321
50,28,0.001422351,0.001184771,0.001651042
55,28,0.001967012,0.001637386,0.002284593
60,28,0.003108609,0.002585537,0.003613061
65,28,0.004677617,0.003886574,0.005441359
70,28,0.006760359,0.005612049,0.007870553
75,28,0.010031642,0.00831843,0.011690708
80,28,0.015211943,0.012592064,0.017756201
85,28,0.038006215,0.031460593,0.044362899
25,28.5,0.00032419,0.000270269,0.000375949
30,28.5,0.000386128,0.000321854,0.000447836
35,28.5,0.000497164,0.000414399,0.00057664
40,28.5,0.000680398,0.000567193,0.000789145
45,28.5,0.000984588,0.000820609,0.001142219
50,28.5,0.001458442,0.001215116,0.00169255
55,28.5,0.00201975,0.001681666,0.002345318
60,28.5,0.003188307,0.002652411,0.003704884
65,28.5,0.004805541,0.003993717,0.005588991
70,28.5,0.006929724,0.00575383,0.008066078
75,28.5,0.010277593,0.008524073,0.011975007
80,28.5,0.015549353,0.012873678,0.018146795
85,28.5,0.038856807,0.032170474,0.045347638
25,29,0.000331679,0.00027658,0.000384541
30,29,0.000397295,0.000331242,0.000460678
35,29,0.000512649,0.00042741,0.000594459
40,29,0.000700457,0.000584055,0.000812218
45,29,0.001008706,0.000840909,0.001169926
50,29,0.00148576,0.001238161,0.00172386
55,29,0.002057469,0.00171346,0.002388586
60,29,0.003238413,0.002694686,0.003762288
65,29,0.004874086,0.004051553,0.005667508
70,29,0.007020153,0.00583012,0.008169676
75,29,0.010388707,0.008617919,0.012102103
80,29,0.015670496,0.012976316,0.0182849
85,29,0.039267379,0.032516258,0.045818599
25,29.5,0.00034574,0.000288376,0.000400747
30,29.5,0.000412266,0.000343808,0.000477923
35,29.5,0.000529662,0.000441701,0.00061404
40,29.5,0.000720132,0.000600604,0.000834834
45,29.5,0.001031781,0.000860348,0.00119641
50,29.5,0.001518209,0.001265496,0.001761106
55,29.5,0.002111064,0.001758491,0.002450261
60,29.5,0.003307288,0.002752609,0.003841471
65,29.5,0.00493807,0.004105621,0.005740694
70,29.5,0.007142544,0.005932987,0.008310415
75,29.5,0.010549042,0.008752646,0.012286492
80,29.5,0.015875749,0.013148639,0.018521082
85,29.5,0.039894576,0.033041545,0.04654211
25,30,0.000355075,0.000296232,0.000411469
30,30,0.00042495,0.00035447,0.000492511
35,30,0.000546304,0.000455688,0.000633186
40,30,0.000741141,0.000618271,0.00085899
45,30,0.001058261,0.000882635,0.001226835
50,30,0.001556743,0.001297912,0.001805401
55,30,0.002163711,0.001802748,0.002510816
60,30,0.00338209,0.002815478,0.00392751
65,30,0.005032061,0.00418464,0.005848745
70,30,0.007298341,0.006063636,0.00848998
75,30,0.010748846,0.008920165,0.012516812
80,30,0.016145943,0.013374799,0.018832996
85,30,0.040478109,0.033530816,0.047214583
25,30.5,0.000365994,0.000305416,0.000424021
30,30.5,0.000441608,0.000368455,0.000511696
35,30.5,0.000570469,0.000475959,0.000661036
40,30.5,0.000772205,0.00064434,0.000894784
45,30.5,0.001096494,0.000914736,0.001270863
50,30.5,0.0016057,0.001339037,0.001861756
55,30.5,0.002233804,0.001861564,0.002591579
60,30.5,0.003471036,0.002890153,0.004029933
65,30.5,0.005138461,0.004274032,0.005971157
70,30.5,0.007478232,0.00621437,0.008697485
75,30.5,0.010973112,0.009108052,0.012775491
80,30.5,0.016439239,0.013620204,0.019171687
85,30.5,0.041095059,0.034047994,0.047925672
25,31,0.00037661,0.000314349,0.000436218
30,31,0.000448256,0.000374089,0.000519277
35,31,0.000580952,0.000484819,0.000673028
40,31,0.000787531,0.000657281,0.000912334
45,31,0.001116622,0.000931741,0.001293901
50,31,0.001626551,0.001356728,0.001885514
55,31,0.002254238,0.001879005,0.00261472
60,31,0.003506148,0.002920014,0.004069839
65,31,0.005204863,0.004330165,0.006047079
70,31,0.007559984,0.006283556,0.008790828
75,31,0.011087398,0.009204666,0.012906102
80,31,0.016588865,0.013746584,0.019342831
85,31,0.041375806,0.034286613,0.048244723
25,31.5,0.000401543,0.000335241,0.000464988
30,31.5,0.000482895,0.000403094,0.000559274
35,31.5,0.00062857,0.000524682,0.000728023
40,31.5,0.000849467,0.00070914,0.000983857
45,31.5,0.001192884,0.000995607,0.001381955
50,31.5,0.001719769,0.001434808,0.001993129
55,31.5,0.002371572,0.001977248,0.002750217
60,31.5,0.003657524,0.003046742,0.004244646
65,31.5,0.005396295,0.004490375,0.006268193
70,31.5,0.007823281,0.006503722,0.009095174
75,31.5,0.011415241,0.00947867,0.013285194
80,31.5,0.016929099,0.014031007,0.019736101
85,31.5,0.041761752,0.034612553,0.048686246
25,32,0.000413911,0.00034565,0.000479198
30,32,0.000501852,0.000419018,0.000581093
35,32,0.000658285,0.000549617,0.000762262
40,32,0.000888025,0.000741504,0.001028276
45,32,0.001238098,0.001033582,0.001434008
50,32,0.001775413,0.001481567,0.002057156
55,32,0.002445821,0.002039602,0.0028357
60,32,0.003748142,0.003122902,0.004348884
65,32,0.005501514,0.004578889,0.006389091
70,32,0.008007358,0.006658097,0.009307321
75,32,0.011628742,0.009657812,0.013531095
80,32,0.017204132,0.014261488,0.020053219
85,32,0.042377435,0.035129071,0.049395349
25,32.5,0.000426118,0.000355926,0.000493218
30,32.5,0.000513824,0.000429112,0.00059482
35,32.5,0.000672197,0.00056136,0.000778196
40,32.5,0.000905165,0.000755985,0.001047889
45,32.5,0.001259231,0.00105146,0.001458165
50,32.5,0.001797718,0.001500511,0.002082551
55,32.5,0.00246751,0.002058132,0.002860242
60,32.5,0.003782699,0.003152358,0.00438807
65,32.5,0.005561077,0.004629403,0.006456959
70,32.5,0.008083715,0.006722906,0.009394248
75,32.5,0.011734834,0.009747768,0.013651994
80,32.5,0.017344071,0.014379963,0.020212881
85,32.5,0.042464556,0.035207346,0.04948844
25,33,0.000430988,0.000360079,0.00049874
30,33,0.000516766,0.00043167,0.000598089
35,33,0.000678885,0.000567077,0.00078576
40,33,0.000914855,0.000764255,0.001058867
45,33,0.00127391,0.001063958,0.001474834
50,33,0.00181653,0.001516549,0.002103885
55,33,0.002490755,0.002077972,0.002886567
60,33,0.003829636,0.00319215,0.004441589
65,33,0.00563743,0.004693934,0.006544278
70,33,0.008198934,0.006820086,0.009526279
75,33,0.01191463,0.009898979,0.013858579
80,33,0.01756655,0.014566991,0.020468657
85,33,0.042916746,0.035588547,0.050006857
25,33.5,0.000427687,0.000357404,0.000494806
30,33.5,0.000519965,0.000434443,0.000601654
35,33.5,0.000683803,0.000571317,0.000791272
40,33.5,0.000920304,0.000768983,0.001064933
45,33.5,0.001280722,0.001069889,0.00148239
50,33.5,0.00182697,0.001525603,0.002115514
55,33.5,0.002514152,0.002097946,0.002913061
60,33.5,0.00385644,0.00321517,0.004471747
65,33.5,0.005665715,0.00471845,0.006575788
70,33.5,0.008270058,0.00688061,0.009607043
75,33.5,0.011996683,0.009969046,0.013951418
80,33.5,0.017710799,0.014689113,0.020633194
85,33.5,0.043241111,0.035863633,0.050376167
25,34,0.000434571,0.000363241,0.000502655
30,34,0.000525409,0.000439093,0.000607814
35,34,0.000690763,0.000577266,0.000799143
40,34,0.000928306,0.000775848,0.00107395
45,34,0.001291761,0.001079354,0.001494835
50,34,0.001845333,0.001541277,0.002136312
55,34,0.002540117,0.00212007,0.002942519
60,34,0.003898165,0.003250642,0.004519192
65,34,0.005724452,0.004768349,0.006642623
70,34,0.008363363,0.006959619,0.009713541
75,34,0.012127716,0.010079814,0.01410119
80,34,0.017947669,0.014888168,0.020905569
85,34,0.043763532,0.036303256,0.050976065
25,34.5,0.000433952,0.000362808,0.000501825
30,34.5,0.000522554,0.000436809,0.000604375
35,34.5,0.000687633,0.000574783,0.000795343
40,34.5,0.000925555,0.000773726,0.001070527
45,34.5,0.001289809,0.001077964,0.001492247
50,34.5,0.001851531,0.001546794,0.002143024
55,34.5,0.002562057,0.002138843,0.002967306
60,34.5,0.003928534,0.003276655,0.004553458
65,34.5,0.005770644,0.004807805,0.006694873
70,34.5,0.008468666,0.007048621,0.009833947
75,34.5,0.012276271,0.010205204,0.014271271
80,34.5,0.018231901,0.015126534,0.021233045
85,34.5,0.04462977,0.037028159,0.051976253
25,35,0.000437417,0.000365789,0.000505717
30,35,0.000521792,0.000436272,0.000603357
35,35,0.000685196,0.000572877,0.000792345
40,35,0.000920955,0.000770055,0.001064969
45,35,0.001283173,0.001072658,0.001484243
50,35,0.001844361,0.001541142,0.002134264
55,35,0.002574087,0.002149345,0.002980609
60,35,0.003939078,0.003286134,0.004564738
65,35,0.005781356,0.004817705,0.006705959
70,35,0.00850579,0.007080908,0.00987515
75,35,0.012335478,0.010256344,0.014337452
80,35,0.018375186,0.015248017,0.021396286
85,35,0.045124983,0.03744541,0.052544081
25,35.5,0.000438816,0.000367043,0.000507221
30,35.5,0.000520285,0.000435111,0.00060148
35,35.5,0.000681313,0.000569758,0.00078768
40,35.5,0.00091535,0.00076554,0.001058254
45,35.5,0.00127925,0.001069615,0.001479384
50,35.5,0.00183699,0.001535315,0.002125284
55,35.5,0.002559143,0.002137319,0.002962688
60,35.5,0.003929257,0.003278622,0.004552429
65,35.5,0.005769397,0.004808704,0.006690764
70,35.5,0.008479283,0.007060211,0.009842482
75,35.5,0.012307132,0.010234666,0.014301892
80,35.5,0.018326538,0.015210253,0.021336056
85,35.5,0.045008881,0.037355477,0.052400072
25,36,0.000443308,0.000370883,0.0005123
30,36,0.000533219,0.000446027,0.000616297
35,36,0.000697436,0.000583372,0.000806144
40,36,0.000933735,0.000781089,0.001079276
45,36,0.001302064,0.001088927,0.001505446
50,36,0.001864724,0.001558826,0.002156917
55,36,0.002593643,0.002166585,0.003002013
60,36,0.003994115,0.003333416,0.004626649
65,36,0.005859938,0.004885138,0.006794442
70,36,0.00862356,0.007181711,0.01000808
75,36,0.012512633,0.01040746,0.014538101
80,36,0.018567987,0.015413216,0.021613593
85,36,0.045506997,0.037775187,0.052971257
25,36.5,0.000438029,0.00036655,0.000506086
30,36.5,0.000524196,0.000438579,0.000605733
35,36.5,0.000681717,0.000570352,0.0007878
40,36.5,0.000910876,0.000762137,0.001052623
45,36.5,0.001273673,0.001065417,0.001472302
50,36.5,0.001834206,0.001533643,0.00212117
55,36.5,0.00256536,0.002143409,0.002968663
60,36.5,0.003972243,0.003315844,0.004600383
65,36.5,0.005825407,0.004857318,0.00675308
70,36.5,0.008582852,0.007149182,0.009958953
75,36.5,0.012470046,0.010373924,0.014485996
80,36.5,0.01855449,0.015404597,0.021594313
85,36.5,0.045777163,0.038005825,0.053276939
25,37,0.000437171,0.000365914,0.000504983
30,37,0.000529924,0.000443471,0.000612217
35,37,0.000690053,0.000577456,0.000797258
40,37,0.000922283,0.000771853,0.001065572
45,37,0.001288588,0.001078128,0.001489222
50,37,0.001856574,0.001552681,0.002146583
55,37,0.002598683,0.002171708,0.003006602
60,37,0.00402692,0.003362173,0.004662764
65,37,0.005883883,0.00490705,0.006819529
70,37,0.008681625,0.007232843,0.01007165
75,37,0.012597012,0.010481485,0.014630847
80,37,0.018705562,0.015532639,0.021766496
85,37,0.04614103,0.038314383,0.053691432
25,37.5,0.000433447,0.000362879,0.000500571
30,37.5,0.000518934,0.000434372,0.000599389
35,37.5,0.000668963,0.000559931,0.000772721
40,37.5,0.000892687,0.000747249,0.001031152
45,37.5,0.00125089,0.001046817,0.001445346
50,37.5,0.00181332,0.001516831,0.002096132
55,37.5,0.002550511,0.002131896,0.002950261
60,37.5,0.003970106,0.003315414,0.004596058
65,37.5,0.005805115,0.004842318,0.006726925
70,37.5,0.008597937,0.007164481,0.0099727
75,37.5,0.01250495,0.010406776,0.01452131
80,37.5,0.018629101,0.01547174,0.021673963
85,37.5,0.046246304,0.038408233,0.053805094
25,38,0.000450047,0.000376861,0.000519627
30,38,0.000535673,0.000448482,0.000618587
35,38,0.000689171,0.000576975,0.000795891
40,38,0.000918812,0.000769287,0.0010611
45,38,0.001284555,0.001075222,0.001483928
50,38,0.001860043,0.001556244,0.002149695
55,38,0.002619962,0.002190401,0.003029977
60,38,0.004079779,0.003407694,0.004722083
65,38,0.005932379,0.004949453,0.006873062
70,38,0.008790217,0.007326101,0.010193813
75,38,0.012712984,0.010581825,0.014760247
80,38,0.018912104,0.015709392,0.021999588
85,38,0.0470197,0.039057048,0.054695866
25,38.5,0.000439867,0.000368419,0.000507762
30,38.5,0.000524508,0.000439234,0.000605562
35,38.5,0.000675794,0.000565901,0.000780271
40,38.5,0.00090228,0.000755612,0.001041783
45,38.5,0.001266531,0.001060365,0.001462793
50,38.5,0.001837965,0.001538098,0.002123734
55,38.5,0.00259461,0.002169658,0.003000047
60,38.5,0.00405173,0.00338495,0.004688684
65,38.5,0.005915403,0.004936257,0.006852072
70,38.5,0.008783583,0.007321964,0.010184221
75,38.5,0.012698632,0.010571797,0.014740961
80,38.5,0.018956891,0.015749205,0.022048091
85,38.5,0.047121282,0.039147908,0.054805108
25,39,0.000433559,0.000363216,0.000500371
30,39,0.000523217,0.000438249,0.00060394
35,39,0.00067282,0.000563534,0.000776671
40,39,0.000899627,0.000753554,0.001038498
45,39,0.001261971,0.001056773,0.001457223
50,39,0.001833493,0.001534676,0.002118133
55,39,0.002588115,0.002164669,0.002991936
60,39,0.004057855,0.003390745,0.004694848
65,39,0.005923508,0.004943982,0.006860146
70,39,0.008805165,0.007341328,0.010207361
75,39,0.012736146,0.010604926,0.014781898
80,39,0.019067891,0.015844018,0.022173579
85,39,0.047650375,0.039593969,0.055411435
25,39.5,0.000445166,0.000373022,0.000513655
30,39.5,0.00053935,0.00045186,0.000622428
35,39.5,0.000693505,0.000580986,0.000800377
40,39.5,0.00092527,0.000775201,0.001067872
45,39.5,0.001292283,0.001082389,0.001491911
50,39.5,0.00186935,0.00156502,0.00215911
55,39.5,0.002632386,0.00220215,0.003042497
60,39.5,0.004133947,0.003455018,0.00478194
65,39.5,0.006021637,0.00502687,0.006972455
70,39.5,0.00894566,0.007459866,0.010368309
75,39.5,0.012907781,0.01074976,0.014978452
80,39.5,0.019287477,0.016029135,0.022425285
85,39.5,0.04819396,0.04005228,0.056034462
25,40,0.00045273,0.000379443,0.000522271
30,40,0.000552549,0.000463019,0.000637524
35,40,0.000712203,0.000596781,0.000821782
40,40,0.000949656,0.000795804,0.001095784
45,40,0.001323275,0.001108582,0.001527372
50,40,0.001919228,0.001607111,0.002216267
55,40,0.002703091,0.002261759,0.003123595
60,40,0.004238414,0.003543032,0.004901825
65,40,0.006142555,0.005128798,0.007111112
70,40,0.009132038,0.007616704,0.010582386
75,40,0.013126727,0.010934032,0.015229856
80,40,0.019571787,0.016268073,0.022752199
85,40,0.048887999,0.040635716,0.05683229
25,40.5,0.000446476,0.000374283,0.000514946
30,40.5,0.000552026,0.000462682,0.000636784
35,40.5,0.000710938,0.000595849,0.000820147
40,40.5,0.000950342,0.00079655,0.001096344
45,40.5,0.001323482,0.00110899,0.001527293
50,40.5,0.001918831,0.001607114,0.002215356
55,40.5,0.002710085,0.002268072,0.003131051
60,40.5,0.004245072,0.0035493,0.004908568
65,40.5,0.006177462,0.005158938,0.00715017
70,40.5,0.009188742,0.007665429,0.010646152
75,40.5,0.013212787,0.01100769,0.015327027
80,40.5,0.019779901,0.016443734,0.022990424
85,40.5,0.049567546,0.041207261,0.057612974
25,41,0.000449998,0.000377318,0.000518897
30,41,0.000560391,0.000469795,0.000646297
35,41,0.00072169,0.000604991,0.000832376
40,41,0.000963959,0.000808136,0.001111822
45,41,0.00133971,0.001122824,0.001545704
50,41,0.001950393,0.001633882,0.002251343
55,41,0.002744895,0.002297665,0.003170643
60,41,0.004301094,0.003596849,0.004972389
65,41,0.006250682,0.005221074,0.007233565
70,41,0.009313102,0.007770596,0.010788283
75,41,0.013353754,0.011127079,0.015487872
80,41,0.020003374,0.016632198,0.023246473
85,41,0.050165561,0.04171114,0.058298785
25,41.5,0.000461374,0.000386939,0.000531903
30,41.5,0.000573463,0.000480856,0.000661234
35,41.5,0.000734816,0.000616125,0.000847336
40,41.5,0.000978987,0.000820908,0.00112892
45,41.5,0.001354131,0.001135146,0.00156202
50,41.5,0.001961758,0.00164374,0.002264007
55,41.5,0.00276077,0.002311417,0.003188354
60,41.5,0.004335735,0.003626526,0.005011474
