year,age,cause,lossvsl_percapita_mean,lossvsl_percapita_lower,lossvsl_percapita_upper,lossvsly_percapita_mean,lossvsly_percapita_lower,lossvsly_percapita_upper,lossvslage_percapita_mean,lossvslage_percapita_lower,lossvslage_percapita_upper,lossvslyage_percapita_mean,lossvslyage_percapita_lower,lossvslyage_percapita_upper
2011,60,LC,128.2523794,67.31934006,203.2941853,87.25444595,45.91150202,137.9865144,103.7916776,54.83066358,163.494416,87.97780843,46.0987832,140.4019237
2012,60,LC,132.1329315,68.79747696,210.9641943,89.69650348,46.82410134,142.853939,106.3525291,55.74222634,168.7057914,89.84175116,46.62767506,144.4326282
2013,60,LC,133.0068041,69.30230006,211.9922401,90.78766685,47.40733659,144.4133683,107.5720441,56.42168139,170.3514887,90.93798202,47.17003994,145.744654
2014,60,LC,143.8386156,74.99075928,228.9991767,99.22017474,51.85562763,157.6106965,119.1409391,62.55625424,188.3900455,100.2380248,52.19162073,160.1442508
2015,60,LC,138.2557279,70.92633309,223.4688175,96.18404511,49.45842179,155.1525194,114.5530822,59.16791109,183.9669678,96.56619759,49.33822738,157.2740492
2016,60,LC,127.8650996,64.57102095,209.4146803,89.05186341,45.06443091,145.5936904,106.4473198,54.09350312,173.32015,89.46941409,44.9092684,147.6434836
2000,65,LC,204.2247637,107.9747786,321.2112935,117.4969526,62.29934047,184.3482176,109.6572829,58.30358455,171.6311946,102.7800591,54.01786296,163.1237697
2001,65,LC,197.6646553,104.8211632,310.5718625,114.5702082,60.93638053,179.4976581,106.7832809,56.99838334,166.7201992,100.0662296,52.81855082,157.8549099
2002,65,LC,212.2141249,113.4085365,330.9124296,123.4097445,66.11176799,191.9793989,115.9738242,62.32704148,179.86158,108.2801435,57.52342526,170.5807704
2003,65,LC,221.6502732,118.8919509,344.1631729,128.6992912,69.16036447,199.4449877,121.4564476,65.48441564,187.6301093,113.4104286,60.51293385,177.8735057
2004,65,LC,202.3179466,107.2953831,317.3097469,118.25154,62.84674234,185.0563235,110.7676546,59.06953835,172.7801681,102.8801541,54.31798043,162.8607455
2005,65,LC,215.6016484,115.2991144,335.3470363,126.7342712,67.91569975,196.7054825,121.6779402,65.41859832,188.2698957,113.33963,60.30788319,177.482503
2006,65,LC,230.8261548,123.8812049,358.1893574,136.2554678,73.2917846,210.996013,132.1599365,71.26451569,204.160572,122.7509287,65.45436312,192.0306122
2007,65,LC,191.9799451,101.8551937,301.343976,112.5165131,59.82448442,176.2271439,108.513353,57.88599726,169.4301893,100.9935378,53.23449827,159.7400678
2008,65,LC,196.8919827,104.3610303,309.0928908,115.2799556,61.25381562,180.5259399,111.1509856,59.22712617,173.5779779,103.0821737,54.18708397,163.7158776
2009,65,LC,202.6676257,107.5477166,317.6029779,120.0718906,63.87851592,187.7083136,115.0363077,61.39888372,179.2781639,106.4238105,56.09245554,168.6153635
2010,65,LC,201.4586164,106.773151,315.2250684,120.2206158,63.89485555,187.6200193,118.13798,62.99387617,183.779952,109.128444,57.42597456,172.3420233
2011,65,LC,180.8144016,95.28143637,284.7965692,108.2549832,57.18924406,170.1132192,106.8596929,56.65645539,167.3331657,98.42135125,51.63046993,156.813141
2012,65,LC,187.6403562,98.11544418,297.6158311,112.1634036,58.81400359,177.4558577,110.1015821,57.93676105,173.5866341,101.5002638,52.69692848,162.9241654
2013,65,LC,188.7682455,98.83743982,299.0057667,113.5916471,59.61399872,179.556142,111.6518101,58.84527634,175.7584573,102.812062,53.55562488,164.6214264
2014,65,LC,205.4655892,107.8092461,325.1232913,125.0511108,65.78628611,197.4356099,124.721433,65.90605756,196.0394379,114.2855847,59.80224609,182.1732432
2015,65,LC,198.405958,102.4043785,318.43776,121.8916459,63.07325333,195.2271718,120.575615,62.64738349,192.3237838,110.3454455,56.6315411,179.3077371
2016,65,LC,183.7735824,93.49937276,298.4321427,113.1038455,57.67067013,183.363081,111.818302,57.23527588,180.5700209,102.3302576,51.7960144,168.6599085
2000,70,LC,281.8112775,149.2028243,442.0330536,136.6946562,72.55526975,214.0009701,120.475389,64.12038444,188.1413164,110.5832111,57.71788003,176.5927861
2001,70,LC,272.8011883,144.917485,426.763578,133.7045276,71.20966782,208.694411,117.9525036,63.02172773,183.5720982,108.0729374,56.55437963,171.4668621
2002,70,LC,293.9763021,157.4239679,456.4656533,144.6253214,77.57623057,224.2204127,128.8377172,69.33257599,199.1399183,117.906084,62.25945385,185.1758962
2003,70,LC,309.7349873,166.5982174,478.5233054,151.9217405,81.81573303,234.5509195,136.1411418,73.54462132,209.5289498,124.3293809,66.16131,193.8904958
2004,70,LC,283.3571291,150.9934068,442.4812554,140.0637685,74.75710628,218.4697055,124.2818725,66.52762187,193.2830707,113.1694751,59.54489023,178.1372223
2005,70,LC,299.6166468,160.9563051,464.3062628,149.0125865,80.18491451,230.5715637,135.2907626,73.00804746,208.7279479,123.0588126,65.31688241,193.2350067
2006,70,LC,319.8703502,172.4825259,494.9433278,160.0295493,86.43637718,247.2058233,146.7990713,79.43483758,226.2762217,133.019028,71.0596645,208.7411068
2007,70,LC,266.2376046,142.2589394,416.2591098,132.3257461,70.81045199,206.527095,120.9080367,64.8571951,188.2128396,109.8168112,58.10657609,174.4613904
2008,70,LC,273.483517,145.9810766,427.2730377,135.828562,72.65120151,211.7815406,124.1571247,66.54795811,193.1544789,112.6664991,59.16556925,178.5127994
2009,70,LC,279.9334627,149.395517,436.8797747,140.8641698,75.33995127,219.3869974,127.577465,68.4151587,198.1648649,115.3472985,60.92872947,182.541192
2010,70,LC,273.4210577,145.4603177,427.9180458,138.5728756,73.91452971,216.2990928,128.329216,68.64616943,199.7160304,116.380663,61.33115805,184.8805576
2011,70,LC,244.7472933,129.3484001,384.7975055,124.6054333,66.00443899,195.477466,115.7709045,61.52066832,181.051975,105.1227592,54.95256414,167.819072
2012,70,LC,256.3203394,134.399252,405.504342,130.4084278,68.56435316,205.7997386,120.4136509,63.49297994,189.4813843,109.056889,56.64138571,175.4052807
2013,70,LC,254.6656128,133.644916,402.2336387,130.7315275,68.76037813,206.0822679,120.9588972,63.87339479,189.9310055,109.407846,56.88331032,175.3438727
2014,70,LC,273.2350286,143.3326235,432.368935,142.027897,74.70244307,224.2246809,133.2958632,70.41042658,209.5653261,119.8244044,62.39792287,192.7513921
2015,70,LC,268.0416406,138.3492526,429.5147631,140.750144,72.84906498,225.053312,130.9904183,68.05430872,208.6672465,117.792666,60.19057621,192.1374285
2016,70,LC,246.4950076,124.9053493,399.9488106,129.8663612,66.01121482,210.3554764,121.2253506,61.84394884,195.654174,108.9433761,54.476373,179.9952676
2000,75,LC,342.5019887,179.9495402,540.718756,135.0940144,71.11008167,213.0745601,94.48650723,49.83837797,148.7072421,98.93270114,50.96207067,159.8031622
2001,75,LC,331.2318057,174.1697422,521.2802216,132.3045974,69.74149806,207.9100234,92.7032064,48.99134909,145.2819396,97.93747023,50.45281666,157.2971522
2002,75,LC,354.8147314,188.1615483,555.2754462,142.5040753,75.66843022,222.8257564,100.459269,53.52050861,156.5932829,106.3295341,56.02271121,169.8107724
2003,75,LC,376.4200498,200.799147,586.1008373,150.8142717,80.4930755,234.7631948,107.0542284,57.3065805,166.1527572,113.3192519,59.47350524,180.2439388
2004,75,LC,346.2573405,182.7663043,544.1475438,140.1654404,74.05176772,220.1000724,98.29882651,52.0821116,153.9188368,104.0549941,53.71175969,166.6705661
2005,75,LC,365.6263001,194.666019,570.5825643,148.6706341,79.25925434,231.6933706,106.9143336,57.15203065,166.1806631,113.7677945,59.35371202,180.0011114
2006,75,LC,392.4782627,209.5207488,610.6455839,160.9165523,86.02866699,250.0309903,117.0234406,62.66939962,181.539494,124.0855756,65.17104871,196.5138171
2007,75,LC,327.684503,172.9625179,514.5660948,133.6090959,70.63788633,209.5431483,96.77824309,51.2854854,151.4538624,102.5359736,53.06220863,164.5824437
2008,75,LC,337.3098598,178.1101626,529.693714,137.6673658,72.84075714,215.8067262,99.49072387,52.7403771,155.7006716,104.4716697,54.94403179,167.6745887
2009,75,LC,344.9330635,182.2524912,541.7313975,142.7509019,75.58164058,223.797171,102.479332,54.38859893,160.3048023,108.2178904,56.0885144,172.7228979
2010,75,LC,333.0385005,175.7466417,524.5220249,138.9257245,73.49135635,218.3206,101.8946287,54.04861543,159.732075,107.6108067,55.68657955,172.9025889
2011,75,LC,301.8207463,158.0860241,477.9672517,126.4190168,66.34815737,199.8907157,93.17104263,49.04803938,146.9012805,98.26283493,50.6610076,159.5278313
2012,75,LC,315.7190357,164.2261689,503.5184903,132.4882666,69.09087655,210.835117,97.02461265,50.7261013,154.0305497,102.9424529,52.51695619,166.9146554
2013,75,LC,312.9932318,163.0521174,498.8756842,132.549844,69.18798986,210.8795721,97.18679483,50.89190662,154.1342018,102.4650401,52.49187439,168.2054323
2014,75,LC,332.9642168,173.4526811,530.9345223,142.7112497,74.51773536,227.0832057,105.6291737,55.35453681,167.4737068,111.7986496,57.42987438,183.075263
2015,75,LC,329.5642897,169.2742027,531.2646046,143.0479788,73.65165724,230.1218371,105.1352637,54.3040186,168.582228,110.7145103,55.69067594,183.8650588
